plotly,plotly,gg2list
plotly,plotly,ggplotly
plotly,plotly,group_by
plotly,plotly,group_by_
plotly,plotly,group2NA
plotly,plotly,groups
plotly,plotly,hide_colorbar
plotly,plotly,hide_guides
plotly,plotly,hide_legend
plotly,plotly,highlight
plotly,plotly,highlight_key
plotly,plotly,kaleido
plotly,plotly,knit_print.api_grid
plotly,plotly,knit_print.api_grid_local
plotly,plotly,knit_print.api_plot
plotly,plotly,last_plot
plotly,plotly,layout
plotly,plotly,mutate
plotly,plotly,mutate_
plotly,plotly,offline
plotly,plotly,orca
plotly,plotly,orca_serve
plotly,plotly,partial_bundle
plotly,plotly,plot_dendro
plotly,plotly,plot_geo
plotly,plotly,plot_ly
plotly,plotly,plot_mapbox
plotly,plotly,plotly
plotly,plotly,plotly_build
plotly,plotly,plotly_data
plotly,plotly,plotly_empty
plotly,plotly,plotly_example
plotly,plotly,plotly_IMAGE
plotly,plotly,plotly_json
plotly,plotly,plotly_POST
plotly,plotly,plotlyOutput
plotly,plotly,plotlyProxy
plotly,plotly,plotlyProxyInvoke
plotly,plotly,rangeslider
plotly,plotly,raster2uri
plotly,plotly,remove_typedarray_polyfill
plotly,plotly,rename
plotly,plotly,rename_
plotly,plotly,renderPlotly
plotly,plotly,save_image
plotly,plotly,schema
plotly,plotly,select
plotly,plotly,select_
plotly,plotly,showRGB
plotly,plotly,signup
plotly,plotly,slice
plotly,plotly,slice_
plotly,plotly,style
plotly,plotly,subplot
plotly,plotly,summarise
plotly,plotly,summarise_
plotly,plotly,TeX
plotly,plotly,to_basic
plotly,plotly,toRGB
plotly,plotly,toWebGL
plotly,plotly,transmute
plotly,plotly,transmute_
plotly,plotly,ungroup
caret,topepo,anovaScores
caret,topepo,avNNet
caret,topepo,bag
caret,topepo,bagControl
caret,topepo,bagEarth
caret,topepo,bagEarthStats
caret,topepo,bagFDA
caret,topepo,best
caret,topepo,BoxCoxTrans
caret,topepo,calibration
caret,topepo,caretFuncs
caret,topepo,caretGA
caret,topepo,caretSA
caret,topepo,caretSBF
caret,topepo,caretTheme
caret,topepo,cforestStats
caret,topepo,checkConditionalX
caret,topepo,checkInstall
caret,topepo,checkResamples
caret,topepo,class2ind
caret,topepo,classDist
caret,topepo,cluster
caret,topepo,compare_models
caret,topepo,confusionMatrix
caret,topepo,confusionMatrix.train
caret,topepo,contr.dummy
caret,topepo,contr.ltfr
caret,topepo,createDataPartition
caret,topepo,createFolds
caret,topepo,createModel
caret,topepo,createMultiFolds
caret,topepo,createResample
caret,topepo,createTimeSlices
caret,topepo,ctreeBag
caret,topepo,defaultSummary
caret,topepo,dotPlot
caret,topepo,downSample
caret,topepo,dummyVars
caret,topepo,expandParameters
caret,topepo,expoTrans
caret,topepo,extractPrediction
caret,topepo,extractProb
caret,topepo,F_meas
caret,topepo,featurePlot
caret,topepo,filterVarImp
caret,topepo,findCorrelation
caret,topepo,findLinearCombos
caret,topepo,flatTable
caret,topepo,gafs
caret,topepo,gafs_initial
caret,topepo,gafs_lrSelection
caret,topepo,gafs_raMutation
caret,topepo,gafs_rwSelection
caret,topepo,gafs_spCrossover
caret,topepo,gafs_tourSelection
caret,topepo,gafs_uCrossover
caret,topepo,gafs.default
caret,topepo,gafsControl
caret,topepo,gamFormula
caret,topepo,gamFuncs
caret,topepo,gamScores
caret,topepo,getModelInfo
caret,topepo,getSamplingInfo
caret,topepo,getTrainPerf
caret,topepo,ggplot.gafs
caret,topepo,ggplot.safs
caret,topepo,groupKFold
caret,topepo,hasTerms
caret,topepo,icr
caret,topepo,index2vec
caret,topepo,ipredStats
caret,topepo,knn3
caret,topepo,knn3Train
caret,topepo,knnreg
caret,topepo,knnregTrain
caret,topepo,ldaBag
caret,topepo,ldaFuncs
caret,topepo,ldaSBF
caret,topepo,learning_curve_dat
caret,topepo,lift
caret,topepo,lmFuncs
caret,topepo,lmSBF
caret,topepo,LPH07_1
caret,topepo,LPH07_2
caret,topepo,lrFuncs
caret,topepo,MAE
caret,topepo,maxDissim
caret,topepo,MeanSD
caret,topepo,minDiss
caret,topepo,mnLogLoss
caret,topepo,modelCor
caret,topepo,modelLookup
caret,topepo,multiClassSummary
caret,topepo,nbBag
caret,topepo,nbFuncs
caret,topepo,nbSBF
caret,topepo,nearZeroVar
caret,topepo,negPredValue
caret,topepo,nnetBag
caret,topepo,nullModel
caret,topepo,nzv
caret,topepo,oneSE
caret,topepo,outcome_conversion
caret,topepo,panel.calibration
caret,topepo,panel.lift
caret,topepo,panel.lift2
caret,topepo,panel.needle
caret,topepo,pcaNNet
caret,topepo,pickSizeBest
caret,topepo,pickSizeTolerance
caret,topepo,pickVars
caret,topepo,plot.gafs
caret,topepo,plot.rfe
caret,topepo,plot.safs
caret,topepo,plot.train
caret,topepo,plotClassProbs
caret,topepo,plotObsVsPred
caret,topepo,plsBag
caret,topepo,plsda
caret,topepo,posPredValue
caret,topepo,postResample
caret,topepo,precision
caret,topepo,predict.bagEarth
caret,topepo,predict.gafs
caret,topepo,predict.train
caret,topepo,predictionFunction
caret,topepo,predictors
caret,topepo,preProcess
caret,topepo,print.train
caret,topepo,probFunction
caret,topepo,progress
caret,topepo,prSummary
caret,topepo,R2
caret,topepo,recall
caret,topepo,resampleHist
caret,topepo,resamples
caret,topepo,resampleSummary
caret,topepo,resampleWrapper
caret,topepo,rfe
caret,topepo,rfeControl
caret,topepo,rfeIter
caret,topepo,rfFuncs
caret,topepo,rfGA
caret,topepo,rfSA
caret,topepo,rfSBF
caret,topepo,rfStats
caret,topepo,RMSE
caret,topepo,safs
caret,topepo,safs_initial
caret,topepo,safs_perturb
caret,topepo,safs_prob
caret,topepo,safsControl
caret,topepo,sbf
caret,topepo,sbfControl
caret,topepo,sbfIter
caret,topepo,sensitivity
caret,topepo,SLC14_1
caret,topepo,SLC14_2
caret,topepo,sortImp
caret,topepo,spatialSign
caret,topepo,specificity
caret,topepo,splsda
caret,topepo,sumDiss
caret,topepo,summary.bagEarth
caret,topepo,svmBag
caret,topepo,thresholder
caret,topepo,tolerance
caret,topepo,train
caret,topepo,trainControl
caret,topepo,treebagFuncs
caret,topepo,treebagGA
caret,topepo,treebagSA
caret,topepo,treebagSBF
caret,topepo,twoClassSim
caret,topepo,twoClassSummary
caret,topepo,upSample
caret,topepo,var_seq
caret,topepo,varImp
caret,topepo,well_numbered
ggrepel,slowkow,geom_label_repel
ggrepel,slowkow,geom_text_repel
ggrepel,slowkow,GeomLabelRepel
ggrepel,slowkow,GeomTextRepel
ggrepel,slowkow,position_nudge_repel
ggrepel,slowkow,PositionNudgeRepel
rstan,stan-dev,As.mcmc.list
rstan,stan-dev,check_divergences
rstan,stan-dev,check_energy
rstan,stan-dev,check_hmc_diagnostics
rstan,stan-dev,check_treedepth
rstan,stan-dev,constrain_pars
rstan,stan-dev,cpp_object_initializer
rstan,stan-dev,ess_bulk
rstan,stan-dev,ess_tail
rstan,stan-dev,expose_stan_functions
rstan,stan-dev,extract
rstan,stan-dev,extract_sparse_parts
rstan,stan-dev,get_adaptation_info
rstan,stan-dev,get_bfmi
rstan,stan-dev,get_cppcode
rstan,stan-dev,get_cppo_mode
rstan,stan-dev,get_cxxflags
rstan,stan-dev,get_divergent_iterations
rstan,stan-dev,get_elapsed_time
rstan,stan-dev,get_inits
rstan,stan-dev,get_logposterior
rstan,stan-dev,get_low_bfmi_chains
rstan,stan-dev,get_max_treedepth_iterations
rstan,stan-dev,get_num_divergent
rstan,stan-dev,get_num_leapfrog_per_iteration
rstan,stan-dev,get_num_max_treedepth
rstan,stan-dev,get_num_upars
rstan,stan-dev,get_posterior_mean
rstan,stan-dev,get_rng
rstan,stan-dev,get_sampler_params
rstan,stan-dev,get_seed
rstan,stan-dev,get_seeds
rstan,stan-dev,get_stancode
rstan,stan-dev,get_stanmodel
rstan,stan-dev,get_stream
rstan,stan-dev,gqs
rstan,stan-dev,grad_log_prob
rstan,stan-dev,log_prob
rstan,stan-dev,loo
rstan,stan-dev,loo_moment_match
rstan,stan-dev,lookup
rstan,stan-dev,makeconf_path
rstan,stan-dev,monitor
rstan,stan-dev,nlist
rstan,stan-dev,optimizing
rstan,stan-dev,OUT
rstan,stan-dev,plot
rstan,stan-dev,quietgg
rstan,stan-dev,read_rdump
rstan,stan-dev,read_stan_csv
rstan,stan-dev,Rhat
rstan,stan-dev,RNG
rstan,stan-dev,rstan_gg_options
rstan,stan-dev,rstan_ggtheme_options
rstan,stan-dev,rstan_options
rstan,stan-dev,rstan.package.skeleton
rstan,stan-dev,sampling
rstan,stan-dev,sbc
rstan,stan-dev,set_cppo
rstan,stan-dev,sflist2stanfit
rstan,stan-dev,show
rstan,stan-dev,stan
rstan,stan-dev,stan_ac
rstan,stan-dev,stan_demo
rstan,stan-dev,stan_dens
rstan,stan-dev,stan_diag
rstan,stan-dev,stan_ess
rstan,stan-dev,stan_hist
rstan,stan-dev,stan_mcse
rstan,stan-dev,stan_model
rstan,stan-dev,stan_par
rstan,stan-dev,stan_plot
rstan,stan-dev,stan_rdump
rstan,stan-dev,stan_rhat
rstan,stan-dev,stan_scat
rstan,stan-dev,stan_trace
rstan,stan-dev,stan_version
rstan,stan-dev,stanc
rstan,stan-dev,stanc_builder
rstan,stan-dev,summary
rstan,stan-dev,traceplot
rstan,stan-dev,unconstrain_pars
rstan,stan-dev,vb
cowplot,wilkelab,add_sub
cowplot,wilkelab,agg_null_device
cowplot,wilkelab,align_margin
cowplot,wilkelab,align_plots
cowplot,wilkelab,as_grob
cowplot,wilkelab,as_gtable
cowplot,wilkelab,axis_canvas
cowplot,wilkelab,background_grid
cowplot,wilkelab,cairo_null_device
cowplot,wilkelab,circle_key_glyph
cowplot,wilkelab,draw_figure_label
cowplot,wilkelab,draw_grob
cowplot,wilkelab,draw_image
cowplot,wilkelab,draw_label
cowplot,wilkelab,draw_line
cowplot,wilkelab,draw_plot
cowplot,wilkelab,draw_plot_label
cowplot,wilkelab,draw_text
cowplot,wilkelab,GeomDrawGrob
cowplot,wilkelab,get_legend
cowplot,wilkelab,get_panel
cowplot,wilkelab,get_panel_component
cowplot,wilkelab,get_plot_component
cowplot,wilkelab,get_subtitle
cowplot,wilkelab,get_title
cowplot,wilkelab,get_x_axis
cowplot,wilkelab,get_y_axis
cowplot,wilkelab,ggdraw
cowplot,wilkelab,ggsave2
cowplot,wilkelab,gtable_remove_grobs
cowplot,wilkelab,gtable_squash_cols
cowplot,wilkelab,gtable_squash_rows
cowplot,wilkelab,insert_xaxis_grob
cowplot,wilkelab,insert_yaxis_grob
cowplot,wilkelab,panel_border
cowplot,wilkelab,pdf_null_device
cowplot,wilkelab,plot_component_names
cowplot,wilkelab,plot_components
cowplot,wilkelab,plot_grid
cowplot,wilkelab,plot_to_gtable
cowplot,wilkelab,png_null_device
cowplot,wilkelab,rectangle_key_glyph
cowplot,wilkelab,save_plot
cowplot,wilkelab,set_null_device
cowplot,wilkelab,stamp
cowplot,wilkelab,stamp_bad
cowplot,wilkelab,stamp_good
cowplot,wilkelab,stamp_ugly
cowplot,wilkelab,stamp_wrong
cowplot,wilkelab,theme_cowplot
cowplot,wilkelab,theme_half_open
cowplot,wilkelab,theme_map
cowplot,wilkelab,theme_minimal_grid
cowplot,wilkelab,theme_minimal_hgrid
cowplot,wilkelab,theme_minimal_vgrid
cowplot,wilkelab,theme_nothing
ggsci,nanxstats,pal_aaas
ggsci,nanxstats,pal_bmj
ggsci,nanxstats,pal_bs5
ggsci,nanxstats,pal_cosmic
ggsci,nanxstats,pal_d3
ggsci,nanxstats,pal_flatui
ggsci,nanxstats,pal_frontiers
ggsci,nanxstats,pal_futurama
ggsci,nanxstats,pal_gsea
ggsci,nanxstats,pal_igv
ggsci,nanxstats,pal_jama
ggsci,nanxstats,pal_jco
ggsci,nanxstats,pal_lancet
ggsci,nanxstats,pal_locuszoom
ggsci,nanxstats,pal_material
ggsci,nanxstats,pal_nejm
ggsci,nanxstats,pal_npg
ggsci,nanxstats,pal_observable
ggsci,nanxstats,pal_rickandmorty
ggsci,nanxstats,pal_simpsons
ggsci,nanxstats,pal_startrek
ggsci,nanxstats,pal_tron
ggsci,nanxstats,pal_tw3
ggsci,nanxstats,pal_uchicago
ggsci,nanxstats,pal_ucscgb
ggsci,nanxstats,rgb_bs5
ggsci,nanxstats,rgb_gsea
ggsci,nanxstats,rgb_material
ggsci,nanxstats,rgb_tw3
ggsci,nanxstats,scale_color_aaas
ggsci,nanxstats,scale_color_bmj
ggsci,nanxstats,scale_color_bs5
ggsci,nanxstats,scale_color_cosmic
ggsci,nanxstats,scale_color_d3
ggsci,nanxstats,scale_color_flatui
ggsci,nanxstats,scale_color_frontiers
ggsci,nanxstats,scale_color_futurama
ggsci,nanxstats,scale_color_gsea
ggsci,nanxstats,scale_color_igv
ggsci,nanxstats,scale_color_jama
ggsci,nanxstats,scale_color_jco
ggsci,nanxstats,scale_color_lancet
ggsci,nanxstats,scale_color_locuszoom
ggsci,nanxstats,scale_color_material
ggsci,nanxstats,scale_color_nejm
ggsci,nanxstats,scale_color_npg
ggsci,nanxstats,scale_color_observable
ggsci,nanxstats,scale_color_rickandmorty
ggsci,nanxstats,scale_color_simpsons
ggsci,nanxstats,scale_color_startrek
ggsci,nanxstats,scale_color_tron
ggsci,nanxstats,scale_color_tw3
ggsci,nanxstats,scale_color_uchicago
ggsci,nanxstats,scale_color_ucscgb
ggsci,nanxstats,scale_colour_aaas
ggsci,nanxstats,scale_colour_bmj
ggsci,nanxstats,scale_colour_bs5
ggsci,nanxstats,scale_colour_cosmic
ggsci,nanxstats,scale_colour_d3
ggsci,nanxstats,scale_colour_flatui
ggsci,nanxstats,scale_colour_frontiers
ggsci,nanxstats,scale_colour_futurama
ggsci,nanxstats,scale_colour_gsea
ggsci,nanxstats,scale_colour_igv
ggsci,nanxstats,scale_colour_jama
ggsci,nanxstats,scale_colour_jco
ggsci,nanxstats,scale_colour_lancet
ggsci,nanxstats,scale_colour_locuszoom
ggsci,nanxstats,scale_colour_material
ggsci,nanxstats,scale_colour_nejm
ggsci,nanxstats,scale_colour_npg
ggsci,nanxstats,scale_colour_observable
ggsci,nanxstats,scale_colour_rickandmorty
ggsci,nanxstats,scale_colour_simpsons
ggsci,nanxstats,scale_colour_startrek
ggsci,nanxstats,scale_colour_tron
ggsci,nanxstats,scale_colour_tw3
ggsci,nanxstats,scale_colour_uchicago
ggsci,nanxstats,scale_colour_ucscgb
ggsci,nanxstats,scale_fill_aaas
ggsci,nanxstats,scale_fill_bmj
ggsci,nanxstats,scale_fill_bs5
ggsci,nanxstats,scale_fill_cosmic
ggsci,nanxstats,scale_fill_d3
ggsci,nanxstats,scale_fill_flatui
ggsci,nanxstats,scale_fill_frontiers
ggsci,nanxstats,scale_fill_futurama
ggsci,nanxstats,scale_fill_gsea
ggsci,nanxstats,scale_fill_igv
ggsci,nanxstats,scale_fill_jama
ggsci,nanxstats,scale_fill_jco
ggsci,nanxstats,scale_fill_lancet
ggsci,nanxstats,scale_fill_locuszoom
ggsci,nanxstats,scale_fill_material
ggsci,nanxstats,scale_fill_nejm
ggsci,nanxstats,scale_fill_npg
ggsci,nanxstats,scale_fill_observable
ggsci,nanxstats,scale_fill_rickandmorty
ggsci,nanxstats,scale_fill_simpsons
ggsci,nanxstats,scale_fill_startrek
ggsci,nanxstats,scale_fill_tron
ggsci,nanxstats,scale_fill_tw3
ggsci,nanxstats,scale_fill_uchicago
ggsci,nanxstats,scale_fill_ucscgb
viridis,sjmgarnier,cividis
viridis,sjmgarnier,inferno
viridis,sjmgarnier,magma
viridis,sjmgarnier,mako
viridis,sjmgarnier,plasma
viridis,sjmgarnier,rocket
viridis,sjmgarnier,scale_color_viridis
viridis,sjmgarnier,scale_colour_viridis
viridis,sjmgarnier,scale_fill_viridis
viridis,sjmgarnier,turbo
viridis,sjmgarnier,viridis
viridis,sjmgarnier,viridis_pal
viridis,sjmgarnier,viridis.map
Hmisc,harrelfe,.q
Hmisc,harrelfe,[<-.discrete
Hmisc,harrelfe,%nin%
Hmisc,harrelfe,abs.error.pred
Hmisc,harrelfe,addggLayers
Hmisc,harrelfe,addMarginal
Hmisc,harrelfe,all.digits
Hmisc,harrelfe,all.is.numeric
Hmisc,harrelfe,approxExtrap
Hmisc,harrelfe,areg
Hmisc,harrelfe,areg.boot
Hmisc,harrelfe,aregImpute
Hmisc,harrelfe,aregTran
Hmisc,harrelfe,arrGrob
Hmisc,harrelfe,as.discrete
Hmisc,harrelfe,asNumericMatrix
Hmisc,harrelfe,ballocation
Hmisc,harrelfe,bezier
Hmisc,harrelfe,binconf
Hmisc,harrelfe,biVar
Hmisc,harrelfe,bootkm
Hmisc,harrelfe,bpower
Hmisc,harrelfe,bpower.sim
Hmisc,harrelfe,bpplot
Hmisc,harrelfe,bpplotM
Hmisc,harrelfe,bpplt
Hmisc,harrelfe,bppltp
Hmisc,harrelfe,bpx
Hmisc,harrelfe,bsamsize
Hmisc,harrelfe,bystats
Hmisc,harrelfe,bystats2
Hmisc,harrelfe,capitalize
Hmisc,harrelfe,catTestchisq
Hmisc,harrelfe,Cbind
Hmisc,harrelfe,ceil
Hmisc,harrelfe,character.table
Hmisc,harrelfe,chiSquare
Hmisc,harrelfe,ciapower
Hmisc,harrelfe,cleanup.import
Hmisc,harrelfe,clowess
Hmisc,harrelfe,cnvrt.coords
Hmisc,harrelfe,code.levels
Hmisc,harrelfe,colorFacet
Hmisc,harrelfe,combine.levels
Hmisc,harrelfe,combineLabels
Hmisc,harrelfe,combplotp
Hmisc,harrelfe,completer
Hmisc,harrelfe,confbar
Hmisc,harrelfe,consolidate
Hmisc,harrelfe,consolidate<-
Hmisc,harrelfe,contents
Hmisc,harrelfe,conTestkw
Hmisc,harrelfe,cpower
Hmisc,harrelfe,Cs
Hmisc,harrelfe,csv.get
Hmisc,harrelfe,cumcategory
Hmisc,harrelfe,curveRep
Hmisc,harrelfe,curveSmooth
Hmisc,harrelfe,cut2
Hmisc,harrelfe,cutGn
Hmisc,harrelfe,datadensity
Hmisc,harrelfe,dataDensityString
Hmisc,harrelfe,dataframeReduce
Hmisc,harrelfe,dataRep
Hmisc,harrelfe,ddmmmyy
Hmisc,harrelfe,deff
Hmisc,harrelfe,describe
Hmisc,harrelfe,dhistboxp
Hmisc,harrelfe,discrete
Hmisc,harrelfe,dotchart2
Hmisc,harrelfe,dotchart3
Hmisc,harrelfe,dotchartp
Hmisc,harrelfe,dotchartpl
Hmisc,harrelfe,Dotplot
Hmisc,harrelfe,drawPlot
Hmisc,harrelfe,dvi
Hmisc,harrelfe,dvigv
Hmisc,harrelfe,dvips
Hmisc,harrelfe,ebpcomp
Hmisc,harrelfe,Ecdf
Hmisc,harrelfe,ecdfpM
Hmisc,harrelfe,ecdfSteps
Hmisc,harrelfe,equalBins
Hmisc,harrelfe,errbar
Hmisc,harrelfe,escapeBS
Hmisc,harrelfe,escapeRegex
Hmisc,harrelfe,estSeqMarkovOrd
Hmisc,harrelfe,estSeqSim
Hmisc,harrelfe,event.chart
Hmisc,harrelfe,event.convert
Hmisc,harrelfe,event.history
Hmisc,harrelfe,expr.tree
Hmisc,harrelfe,extractlabs
Hmisc,harrelfe,Fdebug
Hmisc,harrelfe,fillin
Hmisc,harrelfe,fImport
Hmisc,harrelfe,find.matches
Hmisc,harrelfe,first.word
Hmisc,harrelfe,fit.mult.impute
Hmisc,harrelfe,format.df
Hmisc,harrelfe,format.pval
Hmisc,harrelfe,formatCats
Hmisc,harrelfe,formatCons
Hmisc,harrelfe,formatDateTime
Hmisc,harrelfe,formatdescribeSingle
Hmisc,harrelfe,formatSep
Hmisc,harrelfe,formatTestStats
Hmisc,harrelfe,ftupwr
Hmisc,harrelfe,ftuss
Hmisc,harrelfe,Function
Hmisc,harrelfe,gbayes
Hmisc,harrelfe,gbayes1PowerNP
Hmisc,harrelfe,gbayes2
Hmisc,harrelfe,gbayesMixPost
Hmisc,harrelfe,gbayesMixPowerNP
Hmisc,harrelfe,gbayesMixPredNoData
Hmisc,harrelfe,gbayesSeqSim
Hmisc,harrelfe,geom_stepconfint
Hmisc,harrelfe,get2rowHeads
Hmisc,harrelfe,getabd
Hmisc,harrelfe,getHdata
Hmisc,harrelfe,getLatestSource
Hmisc,harrelfe,GetModelFrame
Hmisc,harrelfe,getRs
Hmisc,harrelfe,getZip
Hmisc,harrelfe,ggfreqScatter
Hmisc,harrelfe,ggplotlyr
Hmisc,harrelfe,GiniMd
Hmisc,harrelfe,Gompertz2
Hmisc,harrelfe,groupn
Hmisc,harrelfe,grType
Hmisc,harrelfe,hashCheck
Hmisc,harrelfe,hdquantile
Hmisc,harrelfe,hidingTOC
Hmisc,harrelfe,hist.data.frame
Hmisc,harrelfe,histbackback
Hmisc,harrelfe,histboxp
Hmisc,harrelfe,histboxpM
Hmisc,harrelfe,histSpike
Hmisc,harrelfe,histSpikeg
Hmisc,harrelfe,hlab
Hmisc,harrelfe,hlabs
Hmisc,harrelfe,hoeffd
Hmisc,harrelfe,html
Hmisc,harrelfe,htmlGreek
Hmisc,harrelfe,htmlSN
Hmisc,harrelfe,htmlSpecial
Hmisc,harrelfe,htmlSpecialType
Hmisc,harrelfe,htmltabv
Hmisc,harrelfe,htmlTranslate
Hmisc,harrelfe,htmlVerbatim
Hmisc,harrelfe,importConvertDateTime
Hmisc,harrelfe,improveProb
Hmisc,harrelfe,impute
Hmisc,harrelfe,impute.transcan
Hmisc,harrelfe,inmChoice
Hmisc,harrelfe,inmChoicelike
Hmisc,harrelfe,intMarkovOrd
Hmisc,harrelfe,inverseFunction
Hmisc,harrelfe,invertTabulated
Hmisc,harrelfe,is.discrete
Hmisc,harrelfe,is.imputed
Hmisc,harrelfe,is.mChoice
Hmisc,harrelfe,is.na<-.discrete
Hmisc,harrelfe,is.present
Hmisc,harrelfe,is.special.miss
Hmisc,harrelfe,james.stein
Hmisc,harrelfe,jitter2
Hmisc,harrelfe,keepHattrib
Hmisc,harrelfe,Key
Hmisc,harrelfe,Key2
Hmisc,harrelfe,km.quick
Hmisc,harrelfe,knitrSet
Hmisc,harrelfe,labcurve
Hmisc,harrelfe,label
Hmisc,harrelfe,Label
Hmisc,harrelfe,label<-
Hmisc,harrelfe,labelLatex
Hmisc,harrelfe,labelPlotmath
Hmisc,harrelfe,Lag
Hmisc,harrelfe,largest.empty
Hmisc,harrelfe,latestFile
Hmisc,harrelfe,latex
Hmisc,harrelfe,latexBuild
Hmisc,harrelfe,latexCheckOptions
Hmisc,harrelfe,latexDotchart
Hmisc,harrelfe,latexNeedle
Hmisc,harrelfe,latexSN
Hmisc,harrelfe,latexTabular
Hmisc,harrelfe,latexTherm
Hmisc,harrelfe,latexTranslate
Hmisc,harrelfe,latexVerbatim
Hmisc,harrelfe,length<-.discrete
Hmisc,harrelfe,list.tree
Hmisc,harrelfe,llist
Hmisc,harrelfe,lm.fit.qr.bare
Hmisc,harrelfe,Load
Hmisc,harrelfe,Lognorm2
Hmisc,harrelfe,logrank
Hmisc,harrelfe,lookupSASContents
Hmisc,harrelfe,lrcum
Hmisc,harrelfe,makeNames
Hmisc,harrelfe,makeNstr
Hmisc,harrelfe,makeSteps
Hmisc,harrelfe,mApply
Hmisc,harrelfe,markupSpecs
Hmisc,harrelfe,mask
Hmisc,harrelfe,match.mChoice
Hmisc,harrelfe,matchCases
Hmisc,harrelfe,matrix2dataFrame
Hmisc,harrelfe,matxv
Hmisc,harrelfe,mbarclPanel
Hmisc,harrelfe,mbarclpl
Hmisc,harrelfe,mChoice
Hmisc,harrelfe,mdb.get
Hmisc,harrelfe,Mean
Hmisc,harrelfe,medvPanel
Hmisc,harrelfe,medvpl
Hmisc,harrelfe,meltData
Hmisc,harrelfe,Merge
Hmisc,harrelfe,mgp.axis
Hmisc,harrelfe,mgp.axis.labels
Hmisc,harrelfe,mhgr
Hmisc,harrelfe,minor.tick
Hmisc,harrelfe,monotone
Hmisc,harrelfe,monthDays
Hmisc,harrelfe,movStats
Hmisc,harrelfe,mtitle
Hmisc,harrelfe,multEventChart
Hmisc,harrelfe,multLines
Hmisc,harrelfe,na.delete
Hmisc,harrelfe,na.detail.response
Hmisc,harrelfe,na.include
Hmisc,harrelfe,na.keep
Hmisc,harrelfe,na.pattern
Hmisc,harrelfe,na.retain
Hmisc,harrelfe,naclus
Hmisc,harrelfe,nafitted.delete
Hmisc,harrelfe,Names2names
Hmisc,harrelfe,naplot
Hmisc,harrelfe,napredict.delete
Hmisc,harrelfe,naprint.delete
Hmisc,harrelfe,naprint.keep
Hmisc,harrelfe,naresid.delete
Hmisc,harrelfe,naresid.keep
Hmisc,harrelfe,nCoincident
Hmisc,harrelfe,nFm
Hmisc,harrelfe,nmChoice
Hmisc,harrelfe,nobsY
Hmisc,harrelfe,nomiss
Hmisc,harrelfe,nstr
Hmisc,harrelfe,num.denom.setup
Hmisc,harrelfe,num.intercepts
Hmisc,harrelfe,numeric.string
Hmisc,harrelfe,numericScale
Hmisc,harrelfe,oPar
Hmisc,harrelfe,optionsCmds
Hmisc,harrelfe,ordGridFun
Hmisc,harrelfe,ordGroupBoot
Hmisc,harrelfe,ordTestpo
Hmisc,harrelfe,outerText
Hmisc,harrelfe,pairUpDiff
Hmisc,harrelfe,panel.bpplot
Hmisc,harrelfe,panel.Dotplot
Hmisc,harrelfe,panel.Ecdf
Hmisc,harrelfe,panel.plsmo
Hmisc,harrelfe,panel.xYplot
Hmisc,harrelfe,parGrid
